"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_R",0.067,0.002,0.002,0,0.003,0.004,0.012,0,0.516,0.009,0.022,0.035,0,0.013,0.044,0.026,0.086,0.002,0.007,0.097,0.006,0.01,0.009,0.002,0,0,0.057,0.338,0.161,0.973,1.022,0.058,0.037,0.009,0.506,0.023,3.642,5.843,0.277,1.241,3.289,0.175,2.738,0.512,0.463,0.689,0.455,16.738,1.457,0,383.897,78.299,42.575,0.062,0.04,0,60.787,18.294,0,625.632
"DOM_S",0.478,0.003,0.015,0,0.008,0.019,0.04,0.001,1.568,0.028,0.082,0.042,0.001,0.024,0.111,0.033,0.231,0.005,0.01,0.174,0.016,0.015,0.013,0.003,0,0,0.074,0.601,0.246,1.667,1.985,0.144,0.081,0.014,1.577,0.042,9.233,1.641,0.361,2.487,10.5,0.406,2.01,1.137,0.425,0.549,5.029,1.174,5.11,0,291.923,76.733,3.715,0.267,-0.02,0,41.36,3.065,0,466.455
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.824,0,0,0,0,0,0,0,0,197.824
"IMP_A01",13.754,0.013,0.011,0,0.001,0.003,0.006,0,45.638,0.074,0.073,0.016,0,0.027,0.12,0.038,0.036,0.001,0.002,0.023,0.002,0.003,0.003,0.001,0,0,0.022,0.129,0.022,0.514,0.537,0.046,0.04,0.012,0.677,0.007,10.267,0.133,0.024,0.342,0.232,0.014,0.08,0.099,0.043,0.057,0.217,0.083,0.065,0,122.235,0.012,0.359,1.938,0,6.485,0,0,0,204.536
"IMP_A02",0.038,0.006,0,0,0,0,0.001,0,0.09,0,0.168,0.004,0,0.001,0.002,0.003,0.005,0,0,0.003,0,0,0,0,0,0,0.01,0.019,0.001,0.156,0.014,0.002,0.004,0.001,0.031,0,0.038,0.012,0.002,0.034,0.022,0.003,0.008,0.003,0.002,0.002,0.004,0.002,0.002,0,0.405,0,0.56,0.019,0,0.083,0,0,0,1.765
"IMP_A03",0.02,0,0.055,0,0.001,0.001,0.001,0,4.002,0,0.002,0.001,0,0.001,0.002,0.001,0.003,0,0,0.003,0,0,0.001,0,0,0.001,0.014,0.006,0.002,0.03,0.045,0.009,0.171,0.009,0.148,0.001,1.953,0.014,0.002,0.015,0.021,0.001,0.008,0.006,0.044,0.004,0.016,0.006,0.003,0,1.074,0.001,0.007,0.095,0,0.365,0,0,0,8.167
"IMP_B05",0.007,0,0,0,0.001,0.002,0.004,0,0.022,0,0.003,0.002,0.001,0.003,0.002,0.001,0.068,0.009,0.006,0.002,0,0,0,0,0,0,0.001,2.287,0.002,0.065,0.024,0.006,0.006,0.002,0.091,0.001,0.012,0.012,0.003,0.039,0.03,0.001,0.009,0.004,0.003,0.003,0.004,0.002,0.002,0,0.044,0,0.002,0.027,0,0.014,0,0,0,2.833
"IMP_B06",0.062,0,0.002,0,0.068,0.026,0.082,0.003,0.239,0.004,0.018,0.026,0.292,0.112,0.02,0.023,0.399,0.013,0.034,0.061,0.002,0.004,0.008,0.001,0,0,0.019,16.274,0.037,0.449,0.256,0.07,0.091,0.018,0.813,0.01,0.115,0.108,0.022,0.153,0.21,0.016,0.09,0.044,0.04,0.021,0.04,0.021,0.012,0,15.274,0.001,1.194,1.475,0,0.225,0,0,0,38.598
"IMP_B07",0.005,0,0,0,0.001,0.012,0.005,0,0.018,0,0.002,0.001,0,0.003,0.002,0.002,0.032,0.011,0.075,0.069,0.001,0.007,0.003,0.001,0,0,0.006,0.029,0.006,0.132,0.012,0.002,0.002,0,0.027,0,0.01,0.014,0.004,0.094,0.049,0.001,0.01,0.004,0.002,0.002,0.004,0.002,0.001,0,0.06,0,0.004,0.053,0,0.044,0,0,0,0.827
"IMP_B08",0.497,0.001,0.004,0,0.014,0.092,1.53,0.003,0.59,0.007,0.014,0.04,0.009,0.247,0.04,0.043,16.185,0.085,0.125,0.116,0.002,0.011,0.006,0.001,0,0,0.049,2.048,0.12,32.12,0.138,0.037,0.045,0.009,0.524,0.004,0.147,0.038,0.007,0.044,0.048,0.087,0.033,0.118,0.049,0.01,0.025,0.013,0.017,0,4.874,0,0.012,0.126,0,0.044,0,0,0,60.45
