"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_K",21.85,9.954,7.147,3.192,183.381,1.362,2.18,12.881,96.602,14.158,9.228,24.154,23.006,36.25,3.073,33.592,16.577,5.245,3.365,22.835,69.548,14.942,16.387,2.99,9.01,4.471,16.927,13.706,8.4,75.545,216.522,17.031,12.376,14.571,32.95,3.355,37.337,9.067,53.773,33.497,716.089,126.417,33.134,36.741,15.683,33.944,24.879,24.328,5.005,0,1522.781,0.109,0.818,9.217,0.764,108.336,0,0,0,3850.682
"IMP_L",0.427,0.475,0.161,0.2,10.933,0.07,0.154,0.667,7.778,1.476,0.605,1.88,6.835,2.437,0.235,2.346,0.991,0.45,0.234,2.319,8.364,1.066,1.032,0.329,1.158,0.265,1.964,1.009,0.426,7.931,49.154,0.836,0.577,0.711,5.227,0.556,15.378,1.82,10.751,5.799,24.23,11.86,5.594,4.951,2.25,7.809,6.552,4.965,1.458,0,406.44,0.129,0.181,3.303,0.487,474.273,0,0,0,1109.507
"IMP_M",57.288,12.841,8.197,12.246,635.737,5.684,8.403,78.506,504.183,55.289,22.379,79.741,59.421,165.764,24.362,150.04,58.109,22.706,9.229,95.548,630.028,73.372,66.202,25.525,56.809,22.136,74.312,53.402,31.648,533.785,1069.586,19.87,16.547,24.003,111.846,9.407,180.777,97.122,404.39,238.83,1123.284,220.316,533.101,209.746,114.036,234.002,168.126,145.541,27.571,0,728.981,1.496,124.965,1488.228,18.381,50.844,0,0,0,10993.889
"IMP_N",27.571,28.712,9.456,12.758,747.595,6.058,10.314,51.621,180.474,21.174,11.139,37.923,26.722,75.839,6.843,51.531,34.585,7.4,4.052,43.554,190.926,24.585,29.247,8.975,15.462,7.211,29.798,11.303,21.307,284.221,369.242,37.271,55.601,79.398,74.326,11.359,77.857,57.122,206.017,90.338,197.123,37.255,72.689,78.822,35.719,89.972,69.806,72.406,9.499,0,797.198,0.098,9.117,14.392,4.264,90.544,0,0,0,4655.793
"IMP_O",0.496,0.148,0.095,0.079,3.182,0.047,0.056,0.323,5.075,0.33,0.179,0.536,0.598,1.574,0.146,1.222,0.411,0.509,0.432,0.652,4.208,0.481,0.487,0.118,0.345,0.217,0.576,0.31,0.193,2.578,4.813,0.221,0.23,0.298,0.818,0.107,1.231,0.608,3.34,6.066,7.522,0.968,1.807,1.035,0.711,1.354,1.361,0.751,0.135,0,15.319,0.013,0.802,7.468,1.083,17.805,0,0,0,101.47
"IMP_P",0.229,0.094,0.057,0.106,3.087,0.026,0.037,0.46,2.265,0.313,0.133,0.864,0.466,1.313,0.188,1.515,0.241,0.126,0.066,0.42,3.207,0.484,0.384,0.245,0.428,0.176,0.482,0.236,0.141,1.272,3.796,0.131,0.169,0.221,0.524,0.093,0.632,0.457,3.741,6.714,5.891,0.494,2.339,0.837,0.988,1.326,1.471,0.666,0.114,0,6.503,0.081,5.07,49.787,0.447,402.935,0,0,0,514.491
"IMP_Q",0.296,0.127,0.138,0.055,1.692,0.027,0.038,0.146,1.329,0.228,0.138,0.361,1.087,1.863,0.124,1.141,0.278,0.549,0.096,1.219,11.871,0.774,0.74,0.153,0.421,0.123,0.573,0.191,0.101,1.719,1.565,0.305,0.248,0.441,0.307,0.04,0.349,0.129,1.082,0.92,1.046,0.165,0.414,0.277,0.217,0.474,1.052,0.228,0.064,0,6.951,0.004,0.271,6.526,3.071,101.877,0,0,0,155.618
"IMP_R",0.21,0.145,0.054,0.053,2.508,0.027,0.043,0.162,2.741,0.243,0.109,0.439,0.208,0.871,0.127,0.693,0.246,0.095,0.062,0.426,2.487,0.299,0.329,0.121,0.241,0.086,0.44,0.133,0.12,1.478,4.753,0.153,0.174,0.249,0.419,0.063,2.557,5.661,2.031,1.453,3.238,0.49,2.129,1.621,0.892,2.319,1.196,25.071,0.253,0,506.265,1.376,72.513,15.542,0.517,218.678,0,0,0,884.807
"IMP_S",0.17,0.053,0.041,0.03,0.917,0.011,0.018,0.067,1.309,0.189,0.084,0.232,0.347,0.815,0.058,0.618,0.145,0.108,0.076,0.291,3.613,0.278,0.258,0.06,0.154,0.084,0.311,0.133,0.052,0.713,1.064,0.082,0.079,0.137,0.175,0.023,0.343,0.127,0.706,0.906,1.082,0.138,0.314,0.213,0.129,0.337,0.51,0.19,0.042,0,4.826,0.002,0.097,1.878,1.034,117.111,0,0,0,142.777
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
