"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate"
"918","European Union","000"," World",2023,8105000,"- Kiwifruit",,0,2,8.8,""
"918","European Union","000"," World",2023,8106000,"- Durians",,0,2,8.8,""
"918","European Union","000"," World",2023,8107000,"- Persimmons",,0,2,8.8,""
"918","European Union","000"," World",2023,8109020,"-- Tamarinds, cashew apples, lychees, jackfruit, sapodilla plums, passion fruit, carambola and pitahaya",,0,2,0,""
"918","European Union","000"," World",2023,8109075,"-- Other",,0,2,8.8,""
"918","European Union","000"," World",2023,8111011,"--- With a sugar content exceeding 13 % by weight",,0,2,,"20.8 % + 8.4 EUR/100 kg"
"918","European Union","000"," World",2023,8111019,"--- Other",,0,2,20.8,""
"918","European Union","000"," World",2023,8111090,"-- Other",,0,2,14.4,""
"918","European Union","000"," World",2023,8112011,"--- With a sugar content exceeding 13 % by weight",,0,2,,"20.8 % + 8.4 EUR/100 kg"
"918","European Union","000"," World",2023,8112019,"--- Other",,0,2,20.8,""
"918","European Union","000"," World",2023,8112031,"--- Raspberries",,0,2,14.4,""
"918","European Union","000"," World",2023,8112039,"--- Blackcurrants",,0,2,14.4,""
"918","European Union","000"," World",2023,8112051,"--- Redcurrants",,0,2,12,""
"918","European Union","000"," World",2023,8112059,"--- Blackberries and mulberries",,0,2,12,""
"918","European Union","000"," World",2023,8112090,"--- Other",,0,2,14.4,""
"918","European Union","000"," World",2023,8119011,"---- Tropical fruit and tropical nuts",,0,2,,"13 % + 5.3 EUR/100 kg"
"918","European Union","000"," World",2023,8119019,"---- Other",,0,2,,"20.8 % + 8.4 EUR/100 kg"
"918","European Union","000"," World",2023,8119031,"---- Tropical fruit and tropical nuts",,0,2,13,""
"918","European Union","000"," World",2023,8119039,"---- Other",,0,2,20.8,""
"918","European Union","000"," World",2023,8119050,"--- Fruit of the species Vaccinium myrtillus",,0,2,0,""
"918","European Union","000"," World",2023,8119070,"--- Fruit of the species Vaccinium myrtilloides and Vaccinium angustifolium",,0,2,0,""
"918","European Union","000"," World",2023,8119075,"---- Sour cherries (Prunus cerasus)",,0,2,14.4,""
"918","European Union","000"," World",2023,8119080,"---- Other",,0,2,14.4,""
"918","European Union","000"," World",2023,8119085,"--- Tropical fruit and tropical nuts",,0,2,9,""
"918","European Union","000"," World",2023,8119095,"--- Other",,0,2,14.4,""
"918","European Union","000"," World",2023,8121000,"- Cherries",,0,2,8.8,""
"918","European Union","000"," World",2023,8129025,"-- Apricots; oranges",,0,2,12.8,""
"918","European Union","000"," World",2023,8129030,"-- Papaws (papayas)",,0,2,2.3,""
"918","European Union","000"," World",2023,8129040,"-- Fruit of the species Vaccinium myrtillus",,0,2,6.4,""
"918","European Union","000"," World",2023,8129070,"-- Guavas, mangoes, mangosteens, tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola, pitahaya and tropical nuts",,0,2,5.5,""
"918","European Union","000"," World",2023,8129098,"-- Other",,0,2,8.8,""
"918","European Union","000"," World",2023,8131000,"- Apricots",,0,2,5.6,""
"918","European Union","000"," World",2023,8132000,"- Prunes",,0,2,9.6,""
"918","European Union","000"," World",2023,8133000,"- Apples",,0,2,3.2,""
"918","European Union","000"," World",2023,8134010,"-- Peaches, including nectarines",,0,2,5.6,""
"918","European Union","000"," World",2023,8134030,"-- Pears",,0,2,6.4,""
"918","European Union","000"," World",2023,8134050,"-- Papaws (papayas)",,0,2,2,""
"918","European Union","000"," World",2023,8134065,"-- Tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya",,0,2,0,""
"918","European Union","000"," World",2023,8134095,"-- Other",,0,2,2.4,""
"918","European Union","000"," World",2023,8135012,"---- Of papaws (papayas), tamarinds, cashew apples, lychees, jackfruit, sapodillo plums, passion fruit, carambola and pitahaya",,0,2,4,""
"918","European Union","000"," World",2023,8135015,"---- Other",,0,2,6.4,""
"918","European Union","000"," World",2023,8135019,"--- Containing prunes",,0,2,9.6,""
"918","European Union","000"," World",2023,8135031,"--- Of tropical nuts",,0,2,4,""
"918","European Union","000"," World",2023,8135039,"--- Other",,0,2,6.4,""
"918","European Union","000"," World",2023,8135091,"--- Not containing prunes or figs",,0,2,8,""
"918","European Union","000"," World",2023,8135099,"--- Other",,0,2,9.6,""
"918","European Union","000"," World",2023,8140000,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,0,2,1.6,""
"918","European Union","000"," World",2023,9011100,"-- Not decaffeinated",,0,2,0,""
"918","European Union","000"," World",2023,9011200,"-- Decaffeinated",,0,2,8.3,""
"918","European Union","000"," World",2023,9012100,"-- Not decaffeinated",,0,2,7.5,""
"918","European Union","000"," World",2023,9012200,"-- Decaffeinated",,0,2,9,""
"918","European Union","000"," World",2023,9019010,"-- Coffee husks and skins",,0,2,0,""
"918","European Union","000"," World",2023,9019090,"-- Coffee substitutes containing coffee",,0,2,11.5,""
"918","European Union","000"," World",2023,9021000,"- Green tea (not fermented) in immediate packings of a content not exceeding 3 kg",,0,2,3.2,""
"918","European Union","000"," World",2023,9022000,"- Other green tea (not fermented)",,0,2,0,""
"918","European Union","000"," World",2023,9023000,"- Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",,0,2,0,""
"918","European Union","000"," World",2023,9024000,"- Other black tea (fermented) and other partly fermented tea",,0,2,0,""
"918","European Union","000"," World",2023,9030000,"Maté",,0,2,0,""
"918","European Union","000"," World",2023,9041100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9041200,"-- Crushed or ground",,0,2,4,""
"918","European Union","000"," World",2023,9042110,"--- Sweet peppers (Capsicum annuum)",,0,2,9.6,""
"918","European Union","000"," World",2023,9042190,"--- Other",,0,2,0,""
"918","European Union","000"," World",2023,9042200,"-- Crushed or ground",,0,2,5,""
"918","European Union","000"," World",2023,9051000,"- Neither crushed nor ground",,0,2,6,""
"918","European Union","000"," World",2023,9052000,"- Crushed or ground",,0,2,6,""
"918","European Union","000"," World",2023,9061100,"-- Cinnamon (Cinnamomum zeylanicum Blume)",,0,2,0,""
"918","European Union","000"," World",2023,9061900,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,9062000,"- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9071000,"- Neither crushed nor ground",,0,2,8,""
"918","European Union","000"," World",2023,9072000,"- Crushed or ground",,0,2,8,""
"918","European Union","000"," World",2023,9081100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9081200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9082100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9082200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9083100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9083200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9092100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9092200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9093100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9093200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9096100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9096200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9101100,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9101200,"-- Crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,9102010,"-- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9102090,"-- Crushed or ground",,0,2,8.5,""
"918","European Union","000"," World",2023,9103000,"- Turmeric (curcuma)",,0,2,0,""
"918","European Union","000"," World",2023,9109105,"--- Curry",,0,2,0,""
"918","European Union","000"," World",2023,9109110,"---- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9109190,"---- Crushed or ground",,0,2,12.5,""
"918","European Union","000"," World",2023,9109910,"--- Fenugreek seed",,0,2,0,""
"918","European Union","000"," World",2023,9109931,"----- Wild thyme (Thymus serpyllum L.)",,0,2,0,""
"918","European Union","000"," World",2023,9109933,"----- Other",,0,2,7,""
"918","European Union","000"," World",2023,9109939,"---- Crushed or ground",,0,2,8.5,""
"918","European Union","000"," World",2023,9109950,"--- Bay leaves",,0,2,7,""
"918","European Union","000"," World",2023,9109991,"---- Neither crushed nor ground",,0,2,0,""
"918","European Union","000"," World",2023,9109999,"---- Crushed or ground",,0,2,12.5,""
"918","European Union","000"," World",2023,10011100,"-- Seed",,0,2,0,""
"918","European Union","000"," World",2023,10011900,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,10019110,"--- Spelt",,0,2,12.8,""
"918","European Union","000"," World",2023,10019120,"--- Common wheat and meslin",,0,2,,"95 EUR/1000 kg"
"918","European Union","000"," World",2023,10019190,"--- Other",,0,2,,"95 EUR/1000 kg"
"918","European Union","000"," World",2023,10019900,"-- Other",,0,2,,"95 EUR/1000 kg"
"918","European Union","000"," World",2023,10021000,"- Seed",,0,2,0,""
"918","European Union","000"," World",2023,10029000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,10031000,"- Seed",,0,2,,"93 EUR/1000 kg"
"918","European Union","000"," World",2023,10039000,"- Other",,0,2,,"93 EUR/1000 kg"
"918","European Union","000"," World",2023,10041000,"- Seed",,0,2,,"89 EUR/1000 kg"
"918","European Union","000"," World",2023,10049000,"- Other",,0,2,,"89 EUR/1000 kg"
"918","European Union","000"," World",2023,10051013,"--- Three-cross hybrids",,0,2,0,""
"918","European Union","000"," World",2023,10051015,"--- Simple hybrids",,0,2,0,""
"918","European Union","000"," World",2023,10051018,"--- Other",,0,2,0,""
"918","European Union","000"," World",2023,10051090,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,10059000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,10061010,"-- For sowing",,0,2,7.7,""
"918","European Union","000"," World",2023,10061030,"--- Round grain",,0,2,,"211 EUR/1000 kg"
"918","European Union","000"," World",2023,10061050,"--- Medium grain",,0,2,,"211 EUR/1000 kg"
"918","European Union","000"," World",2023,10061071,"---- Of a length/width ratio greater than 2 but less than 3",,0,2,,"211 EUR/1000 kg"
"918","European Union","000"," World",2023,10061079,"---- Of a length/width ratio equal to or greater than 3",,0,2,,"211 EUR/1000 kg"
"918","European Union","000"," World",2023,10061090,"--- Other",,0,2,,"211 EUR/1000 kg"
"918","European Union","000"," World",2023,10062011,"--- Round grain",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062013,"--- Medium grain",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062015,"---- Of a length/width ratio greater than 2 but less than 3",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062017,"---- Of a length/width ratio equal to or greater than 3",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062019,"--- Other",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062092,"--- Round grain",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062094,"--- Medium grain",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062096,"---- Of a length/width ratio greater than 2 but less than 3",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062098,"---- Of a length/width ratio equal to or greater than 3",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10062099,"--- Other",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10063021,"---- Round grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063023,"---- Medium grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063025,"----- Of a length/width ratio greater than 2 but less than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063027,"----- Of a length/width ratio equal to or greater than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063029,"---- Other",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063042,"---- Round grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063044,"---- Medium grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063046,"----- Of a length/width ratio greater than 2 but less than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063048,"----- Of a length/width ratio equal to or greater than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063049,"---- Other",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063061,"---- Round grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063063,"---- Medium grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063065,"----- Of a length/width ratio greater than 2 but less than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063067,"----- Of a length/width ratio equal to or greater than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063069,"---- Other",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063092,"---- Round grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063094,"---- Medium grain",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063096,"----- Of a length/width ratio greater than 2 but less than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063098,"----- Of a length/width ratio equal to or greater than 3",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10063099,"---- Other",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,10064000,"- Broken rice",,0,2,,"65 EUR/1000 kg"
"918","European Union","000"," World",2023,10071010,"-- Hybrids",,0,2,6.4,""
"918","European Union","000"," World",2023,10071090,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,10079000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,10081000,"- Buckwheat",,0,2,,"37 EUR/1000 kg"
"918","European Union","000"," World",2023,10082100,"-- Seed",,0,2,,"56 EUR/1000 kg"
"918","European Union","000"," World",2023,10082900,"-- Other",,0,2,,"56 EUR/1000 kg"
"918","European Union","000"," World",2023,10083000,"- Canary seed",,0,2,0,""
"918","European Union","000"," World",2023,10084000,"- Fonio (Digitaria spp.)",,0,2,,"37 EUR/1000 kg"
"918","European Union","000"," World",2023,10085000,"- Quinoa (Chenopodium quinoa)",,0,2,,"37 EUR/1000 kg"
"918","European Union","000"," World",2023,10086000,"- Triticale",,0,2,,"93 EUR/1000 kg"
"918","European Union","000"," World",2023,10089000,"- Other cereals",,0,2,,"37 EUR/1000 kg"
"918","European Union","000"," World",2023,11010011,"-- Of durum wheat",,0,2,,"172 EUR/1000 kg"
"918","European Union","000"," World",2023,11010015,"-- Of common wheat and spelt",,0,2,,"172 EUR/1000 kg"
"918","European Union","000"," World",2023,11010090,"- Meslin flour",,0,2,,"172 EUR/1000 kg"
"918","European Union","000"," World",2023,11022010,"-- Of a fat content not exceeding 1,5 % by weight",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11022090,"-- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11029010,"-- Barley flour",,0,2,,"171 EUR/1000 kg"
"918","European Union","000"," World",2023,11029030,"-- Oat flour",,0,2,,"164 EUR/1000 kg"
"918","European Union","000"," World",2023,11029050,"-- Rice flour",,0,2,,"138 EUR/1000 kg"
"918","European Union","000"," World",2023,11029070,"-- Rye flour",,0,2,,"168 EUR/1000 kg"
"918","European Union","000"," World",2023,11029090,"-- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11031110,"--- Durum wheat",,0,2,,"267 EUR/1000 kg"
"918","European Union","000"," World",2023,11031190,"--- Common wheat and spelt",,0,2,,"186 EUR/1000 kg"
"918","European Union","000"," World",2023,11031310,"--- Of a fat content not exceeding 1,5 % by weight",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11031390,"--- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11031920,"--- Of rye or barley",,0,2,,"171 EUR/1000 kg"
"918","European Union","000"," World",2023,11031940,"--- Of oats",,0,2,,"164 EUR/1000 kg"
"918","European Union","000"," World",2023,11031950,"--- Of rice",,0,2,,"138 EUR/1000 kg"
"918","European Union","000"," World",2023,11031990,"--- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11032025,"-- Of rye or barley",,0,2,,"171 EUR/1000 kg"
"918","European Union","000"," World",2023,11032030,"-- Of oats",,0,2,,"164 EUR/1000 kg"
"918","European Union","000"," World",2023,11032040,"-- Of maize",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11032050,"-- Of rice",,0,2,,"138 EUR/1000 kg"
"918","European Union","000"," World",2023,11032060,"-- Of wheat",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,11032090,"-- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11041210,"--- Rolled",,0,2,,"93 EUR/1000 kg"
"918","European Union","000"," World",2023,11041290,"--- Flaked",,0,2,,"182 EUR/1000 kg"
"918","European Union","000"," World",2023,11041910,"--- Of wheat",,0,2,,"175 EUR/1000 kg"
"918","European Union","000"," World",2023,11041930,"--- Of rye",,0,2,,"171 EUR/1000 kg"
"918","European Union","000"," World",2023,11041950,"--- Of maize",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11041961,"---- Rolled",,0,2,,"97 EUR/1000 kg"
"918","European Union","000"," World",2023,11041969,"---- Flaked",,0,2,,"189 EUR/1000 kg"
"918","European Union","000"," World",2023,11041991,"---- Flaked rice",,0,2,,"234 EUR/1000 kg"
"918","European Union","000"," World",2023,11041999,"---- Other",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11042240,"--- Hulled (shelled or husked), whether or not sliced or kibbled",,0,2,,"162 EUR/1000 kg"
"918","European Union","000"," World",2023,11042250,"--- Pearled",,0,2,,"145 EUR/1000 kg"
"918","European Union","000"," World",2023,11042295,"--- Other",,0,2,,"93 EUR/1000 kg"
"918","European Union","000"," World",2023,11042340,"--- Hulled (shelled or husked), whether or not sliced or kibbled; pearled",,0,2,,"152 EUR/1000 kg"
"918","European Union","000"," World",2023,11042398,"--- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11042904,"---- Hulled (shelled or husked), whether or not sliced or kibbled",,0,2,,"150 EUR/1000 kg"
"918","European Union","000"," World",2023,11042905,"---- Pearled",,0,2,,"236 EUR/1000 kg"
"918","European Union","000"," World",2023,11042908,"---- Other",,0,2,,"97 EUR/1000 kg"
"918","European Union","000"," World",2023,11042917,"---- Hulled (shelled or husked), whether or not sliced or kibbled",,0,2,,"129 EUR/1000 kg"
"918","European Union","000"," World",2023,11042930,"---- Pearled",,0,2,,"154 EUR/1000 kg"
"918","European Union","000"," World",2023,11042951,"----- Of wheat",,0,2,,"99 EUR/1000 kg"
"918","European Union","000"," World",2023,11042955,"----- Of rye",,0,2,,"97 EUR/1000 kg"
"918","European Union","000"," World",2023,11042959,"----- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11042981,"----- Of wheat",,0,2,,"99 EUR/1000 kg"
"918","European Union","000"," World",2023,11042985,"----- Of rye",,0,2,,"97 EUR/1000 kg"
"918","European Union","000"," World",2023,11042989,"----- Other",,0,2,,"98 EUR/1000 kg"
"918","European Union","000"," World",2023,11043010,"-- Of wheat",,0,2,,"76 EUR/1000 kg"
"918","European Union","000"," World",2023,11043090,"-- Of other cereals",,0,2,,"75 EUR/1000 kg"
"918","European Union","000"," World",2023,11051000,"- Flour, meal and powder",,0,2,12.2,""
"918","European Union","000"," World",2023,11052000,"- Flakes, granules and pellets",,0,2,12.2,""
"918","European Union","000"," World",2023,11061000,"- Of the dried leguminous vegetables of heading 0713",,0,2,7.7,""
"918","European Union","000"," World",2023,11062010,"-- Denatured",,0,2,,"95 EUR/1000 kg"
"918","European Union","000"," World",2023,11062090,"-- Other",,0,2,,"166 EUR/1000 kg"
"918","European Union","000"," World",2023,11063010,"-- Of bananas",,0,2,10.9,""
"918","European Union","000"," World",2023,11063090,"-- Other",,0,2,8.3,""
"918","European Union","000"," World",2023,11071011,"--- In the form of flour",,0,2,,"177 EUR/1000 kg"
"918","European Union","000"," World",2023,11071019,"--- Other",,0,2,,"134 EUR/1000 kg"
"918","European Union","000"," World",2023,11071091,"--- In the form of flour",,0,2,,"173 EUR/1000 kg"
"918","European Union","000"," World",2023,11071099,"--- Other",,0,2,,"131 EUR/1000 kg"
"918","European Union","000"," World",2023,11072000,"- Roasted",,0,2,,"152 EUR/1000 kg"
"918","European Union","000"," World",2023,11081100,"-- Wheat starch",,0,2,,"224 EUR/1000 kg"
"918","European Union","000"," World",2023,11081200,"-- Maize (corn) starch",,0,2,,"166 EUR/1000 kg"
"918","European Union","000"," World",2023,11081300,"-- Potato starch",,0,2,,"166 EUR/1000 kg"
"918","European Union","000"," World",2023,11081400,"-- Manioc (cassava) starch",,0,2,,"166 EUR/1000 kg"
"918","European Union","000"," World",2023,11081910,"--- Rice starch",,0,2,,"216 EUR/1000 kg"
"918","European Union","000"," World",2023,11081990,"--- Other",,0,2,,"166 EUR/1000 kg"
"918","European Union","000"," World",2023,11082000,"- Inulin",,0,2,19.2,""
"918","European Union","000"," World",2023,11090000,"Wheat gluten, whether or not dried",,0,2,,"512 EUR/1000 kg"
"918","European Union","000"," World",2023,12011000,"- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12019000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,12023000,"- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12024100,"-- In shell",,0,2,0,""
"918","European Union","000"," World",2023,12024200,"-- Shelled, whether or not broken",,0,2,0,""
"918","European Union","000"," World",2023,12030000,"Copra",,0,2,0,""
"918","European Union","000"," World",2023,12040010,"- For sowing",,0,2,0,""
"918","European Union","000"," World",2023,12040090,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,12051010,"-- For sowing",,0,2,0,""
"918","European Union","000"," World",2023,12051090,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12059000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,12060010,"- For sowing",,0,2,0,""
"918","European Union","000"," World",2023,12060091,"-- Shelled; in grey-and-white-striped shell",,0,2,0,""
"918","European Union","000"," World",2023,12060099,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12071000,"- Palm nuts and kernels",,0,2,0,""
"918","European Union","000"," World",2023,12072100,"-- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12072900,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12073000,"- Castor oil seeds",,0,2,0,""
"918","European Union","000"," World",2023,12074010,"-- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12074090,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12075010,"-- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12075090,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12076000,"- Safflower (Carthamus tinctorius) seeds",,0,2,0,""
"918","European Union","000"," World",2023,12077000,"- Melon seeds",,0,2,0,""
"918","European Union","000"," World",2023,12079110,"--- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12079190,"--- Other",,0,2,0,""
"918","European Union","000"," World",2023,12079920,"--- Seed",,0,2,0,""
"918","European Union","000"," World",2023,12079991,"---- Hemp seeds",,0,2,0,""
"918","European Union","000"," World",2023,12079996,"---- Other",,0,2,0,""
"918","European Union","000"," World",2023,12081000,"- Of soya beans",,0,2,4.5,""
"918","European Union","000"," World",2023,12089000,"- Other",,0,2,0,""
"918","European Union","000"," World",2023,12091000,"- Sugar beet seeds",,0,2,8.3,""
"918","European Union","000"," World",2023,12092100,"-- Lucerne (alfalfa) seeds",,0,2,2.5,""
"918","European Union","000"," World",2023,12092210,"--- Red clover (Trifolium pratense L.)",,0,2,0,""
"918","European Union","000"," World",2023,12092280,"--- Other",,0,2,0,""
"918","European Union","000"," World",2023,12092311,"--- Meadow fescue (Festuca pratensis Huds.) seeds",,0,2,0,""
"918","European Union","000"," World",2023,12092315,"--- Red fescue (Festuca rubra L.) seeds",,0,2,0,""
"918","European Union","000"," World",2023,12092380,"--- Other",,0,2,2.5,""
"918","European Union","000"," World",2023,12092400,"-- Kentucky blue grass (Poa pratensis L.) seeds",,0,2,0,""
"918","European Union","000"," World",2023,12092510,"--- Italian ryegrass (including westerwolds) (Lolium multiflorum Lam.)",,0,2,0,""
"918","European Union","000"," World",2023,12092590,"--- Perennial ryegrass (Lolium perenne L.)",,0,2,0,""
"918","European Union","000"," World",2023,12092945,"--- Timothy grass seed; vetch seed; seeds of the genus Poa (Poa palustris L., Poa trivialis L.); cocksfoot grass (Dactylis glomerata L.); bent grass (Agrostis)",,0,2,0,""
"918","European Union","000"," World",2023,12092950,"--- Lupine seed",,0,2,2.5,""
"918","European Union","000"," World",2023,12092960,"--- Fodder beet seed (Beta vulgaris var. alba)",,0,2,8.3,""
"918","European Union","000"," World",2023,12092980,"--- Other",,0,2,2.5,""
"918","European Union","000"," World",2023,12093000,"- Seeds of herbaceous plants cultivated principally for their flowers",,0,2,3,""
"918","European Union","000"," World",2023,12099130,"--- Salad beet seed or beetroot seed (Beta vulgaris var. conditiva)",,0,2,8.3,""
"918","European Union","000"," World",2023,12099180,"--- Other",,0,2,3,""
"918","European Union","000"," World",2023,12099910,"--- Forest-tree seeds",,0,2,0,""
"918","European Union","000"," World",2023,12099991,"---- Seeds of plants cultivated principally for their flowers, other than those of subheading 1209 30",,0,2,3,""
"918","European Union","000"," World",2023,12099999,"---- Other",,0,2,4,""
"918","European Union","000"," World",2023,12101000,"- Hop cones, neither ground nor powdered nor in the form of pellets",,0,2,5.8,""
"918","European Union","000"," World",2023,12102010,"-- Hop cones, ground, powdered or in the form of pellets, with higher lupulin content; lupulin",,0,2,5.8,""
"918","European Union","000"," World",2023,12102090,"-- Other",,0,2,5.8,""
"918","European Union","000"," World",2023,12112000,"- Ginseng roots",,0,2,0,""
"918","European Union","000"," World",2023,12113000,"- Coca leaf",,0,2,0,""
"918","European Union","000"," World",2023,12114000,"- Poppy straw",,0,2,0,""
"918","European Union","000"," World",2023,12115000,"- Ephedra",,0,2,0,""
"918","European Union","000"," World",2023,12116000,"- Bark of African cherry (Prunus africana)",,0,2,0,""
"918","European Union","000"," World",2023,12119030,"-- Tonquin beans",,0,2,3,""
"918","European Union","000"," World",2023,12119086,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12122100,"-- Fit for human consumption",,0,2,0,""
"918","European Union","000"," World",2023,12122900,"-- Other",,0,2,0,""
"918","European Union","000"," World",2023,12129120,"--- Dried, whether or not ground",,0,2,,"23 EUR/100 kg"
"918","European Union","000"," World",2023,12129180,"--- Other",,0,2,,"6.7 EUR/100 kg"
"918","European Union","000"," World",2023,12129200,"-- Locust beans (carob)",,0,2,5.1,""
"918","European Union","000"," World",2023,12129300,"-- Sugar cane",,0,2,,"4.6 EUR/100 kg"
"918","European Union","000"," World",2023,12129400,"-- Chicory roots",,0,2,0,""
"918","European Union","000"," World",2023,12129941,"---- Not decorticated, crushed or ground",,0,2,0,""
"918","European Union","000"," World",2023,12129949,"---- Other",,0,2,5.8,""
"918","European Union","000"," World",2023,12129995,"--- Other",,0,2,0,""
"918","European Union","000"," World",2023,12130000,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets",,0,2,0,""
